,name,email,country,gender,avg_rating,long_tailed,target
1173,Chevallier,mathilde33@hotmail.fr,United Kingdom,M,0,8.511932944837119,0
1174,Mallet,julesolivier@gmail.com,United Kingdom,F,0,5.1008998561468895,0
1175,Marques,egilles@yahoo.fr,United Kingdom,F,2,3.6058853892588316,0
1176,Texier,marchalhonore@free.fr,Belgium,F,3,15.4082043299515,0
1177,Pelletier,vlegros@club-internet.fr,United Kingdom,M,2,31.79988241314386,0
1178,Gosselin,tristan62@tele2.fr,United Kingdom,M,3,61.349946737455106,0
1179,Labbé,margaudbarthelemy@laposte.net,United Kingdom,M,2,2.615715084923998,0
1180,Lejeune,timothee10@laposte.net,France,M,2,31.388187506486425,0
1181,Grenier,victor31@club-internet.fr,United Kingdom,Not Specified,0,6.400153541633124,0
1182,Étienne,gauthiermarthe@tele2.fr,France,F,0,111.92188152176904,0
1183,Bousquet,alfredde-sousa@tiscali.fr,France,F,0,13.55403873012817,0
1184,François,denismartins@sfr.fr,France,M,0,26.997315600182116,0
1185,Jourdan,agatheguichard@voila.fr,Belgium,F,0,62.21009808563981,0
1186,Léger,claude05@gmail.com,United Kingdom,F,0,9.727436965230641,0
1187,Barre,antoinettechevalier@noos.fr,France,F,0,37.89015854754965,0
1188,Dias,margauxpineau@tiscali.fr,United Kingdom,Not Specified,2,53.00159392864394,0
1189,Regnier,alexandre50@hotmail.fr,United Kingdom,F,1,7.57200400343232,0
1190,Turpin,aneveu@orange.fr,United Kingdom,F,4,26.62089711860607,0
1191,Laine,parentfranck@ifrance.com,France,Not Specified,3,50.17934251074825,0
1192,Perrin,erodriguez@club-internet.fr,Belgium,M,0,3.9741273646773023,0
1193,Baudry,ithomas@gmail.com,Belgium,F,5,5.608396074165363,0
1194,Baudry,jacquesvalentin@free.fr,United Kingdom,F,0,22.517065838515702,0
1195,Pinto,catherineaubert@voila.fr,Belgium,F,4,8.462728097907116,0
1196,Bodin,gregoirecharlotte@tiscali.fr,Belgium,M,4,26.955534658531157,0
1197,Chevallier,virginie75@yahoo.fr,United Kingdom,M,1,9.015931241397855,1
1198,Samson,hortensemaillet@gmail.com,United Kingdom,M,0,112.86592193952687,0
1199,Pons,rvoisin@noos.fr,Belgium,F,5,285.78240615478416,0
1200,Jean,davidnath@dbmail.com,France,F,3,17.886286315455347,0
1201,Weber,mhuet@voila.fr,France,F,0,117.17705999124036,0
1202,Joubert,helenemerle@dbmail.com,France,F,0,17.1244544725509,0
1203,Leclercq,simonecousin@free.fr,United Kingdom,M,0,137.35110913031173,0
1204,Nguyen,bonninpierre@ifrance.com,Belgium,M,0,34.08734657724591,0
1205,Carpentier,chauvetalexandrie@ifrance.com,France,F,4,30.44628328549514,0
1206,Gérard,fregnier@yahoo.fr,Belgium,Not Specified,0,35.00439130367411,0
1207,Aubry,yhamon@live.com,France,F,5,4.677489627630465,0
1208,Lecoq,whamon@noos.fr,Belgium,F,4,25.28312674186119,0
1209,Leconte,aime37@live.com,United Kingdom,F,0,84.35902074520172,0
1210,Benoit,prevostalexandre@ifrance.com,United Kingdom,M,1,17.157553271530997,0
1211,Humbert,jacquelinelamy@orange.fr,United Kingdom,F,0,61.560698484240305,0
1212,Gilles,hprevost@voila.fr,United Kingdom,M,0,8.520162410935745,0
1213,Guillaume,denis34@hotmail.fr,United Kingdom,Not Specified,2,28.513203070851862,0
1214,Martins,noelbruneau@noos.fr,France,F,3,20.034241904105556,0
1215,Diaz,theodore23@wanadoo.fr,France,F,2,34.04490801943067,0
1216,Teixeira,hamelgilles@tiscali.fr,United Kingdom,F,2,6.426169966322213,0
1217,Clerc,bernardthibault@tele2.fr,United Kingdom,M,1,9.520233008775572,0
1218,Pages,louis88@laposte.net,Belgium,M,4,9.062784996122344,0
1219,Techer,thibault22@dbmail.com,Belgium,M,0,83.03661885963176,0
1220,Antoine,adele77@noos.fr,France,F,0,15.026559614668026,0
1221,Schmitt,qlacroix@noos.fr,United Kingdom,F,5,8.442858740572609,0
1222,Gilles,dmarin@dbmail.com,Belgium,F,0,29.911982718643213,0
1223,Marin,lorraine05@tiscali.fr,France,F,3,58.58308453452542,0
1224,Marchal,fmercier@club-internet.fr,United Kingdom,M,0,4.484582302162285,0
1225,Delahaye,laurence65@tele2.fr,France,M,0,43.24525293387707,0
1226,Marie,margaret76@gmail.com,France,M,5,7.796583889350841,0
1227,Chauvin,lucie05@voila.fr,France,M,0,89.866713724521,0
1228,Allain,nbodin@noos.fr,United Kingdom,F,0,166.27476569125517,0
1229,Vasseur,schneiderdenise@sfr.fr,United Kingdom,F,0,6.353701530168881,0
1230,Texier,mariannenoel@wanadoo.fr,France,F,0,51.716108713438665,0
1231,Lebon,diasbernard@bouygtel.fr,United Kingdom,M,0,138.20871086589503,0
1232,Julien,bernard72@wanadoo.fr,United Kingdom,F,0,5.249131040298017,0
1233,Pruvost,josephmanon@noos.fr,Belgium,M,4,23.780317073356986,0
1234,Deschamps,nmaillard@orange.fr,Belgium,F,0,17.187709919298044,0
1235,Cousin,paulbourgeois@tiscali.fr,Belgium,F,0,11.38091050644016,0
1236,Rousset,patrickgosselin@bouygtel.fr,United Kingdom,F,1,18.826221227631002,0
1237,Barre,henrietteauger@dbmail.com,France,Not Specified,4,1.301284732838092,1
1238,Gérard,jacobleon@sfr.fr,United Kingdom,F,3,113.10673288998672,0
1239,Bonneau,victoireweber@free.fr,United Kingdom,Not Specified,0,7.754834428366387,0
1240,Vallée,laetitia11@club-internet.fr,United Kingdom,F,4,45.94685812982098,0
1241,Carpentier,vincentadele@hotmail.fr,France,F,0,17.32864331504464,0
1242,Lebreton,thierry76@bouygtel.fr,Belgium,F,0,98.98112742802797,0
1243,Louis,eleonore91@dbmail.com,France,F,0,3.009575691576414,0
1244,Carlier,georges82@tiscali.fr,United Kingdom,F,0,28.014365435206372,0
1245,Bourdon,wlaine@bouygtel.fr,Belgium,F,5,128.62945401588578,0
1246,Joubert,maggiedufour@hotmail.fr,Belgium,F,0,6.288621481036532,0
1247,Brunet,boucherbenjamin@orange.fr,France,M,1,9.8719976587889,0
1248,Bègue,nathalie68@live.com,France,M,0,26.80121485578248,0
1249,Traore,rochernicole@wanadoo.fr,France,F,0,33.14250556512614,0
1250,Munoz,xlaurent@sfr.fr,Belgium,M,4,40.94808979973726,0
1251,Devaux,alefebvre@noos.fr,United Kingdom,F,2,66.2123624922398,0
1252,Pruvost,francoisfaure@dbmail.com,United Kingdom,F,2,33.40223239583889,0
1253,Legros,manon37@tele2.fr,France,F,0,98.7336388314382,0
1254,Giraud,dorothee87@live.com,Belgium,F,0,47.0760519140459,0
1255,Perrin,leblancpatricia@live.com,United Kingdom,F,0,42.36165209125606,0
1256,Jacques,elisabethparis@gmail.com,United Kingdom,M,3,1.879858573906745,0
1257,Andre,yarnaud@tiscali.fr,France,Not Specified,2,75.3537851612867,0
1258,Bègue,luce82@free.fr,United Kingdom,F,0,93.69776583975862,0
1259,Allain,labbeolivier@wanadoo.fr,France,F,0,18.545816757074856,1
1260,Torres,celinemorel@yahoo.fr,France,F,0,22.916013357616304,0
1261,Blondel,odette56@live.com,United Kingdom,F,1,8.45569585754441,0
1262,Dumas,bouchetsophie@tiscali.fr,France,F,3,52.205576882889126,0
1263,Fouquet,baudryjosette@tele2.fr,Belgium,M,2,20.867348027851513,0
1264,Bailly,leblancelise@tiscali.fr,France,M,4,9.659042575374267,0
1265,Lemaire,francois95@gmail.com,Belgium,F,2,10.661260002599429,0
1266,Diallo,sophielanglois@free.fr,Belgium,F,3,64.39518390822144,0
1267,Leblanc,yhubert@dbmail.com,France,F,1,40.98148242593364,0
1268,Toussaint,guichardyves@tele2.fr,France,M,2,16.22187351666542,0
1269,Martins,kdelattre@dbmail.com,Belgium,F,3,21.30575570139637,0
1270,Perret,mmartel@free.fr,United Kingdom,F,0,47.792611360968245,0
1271,Voisin,dialloleon@gmail.com,France,F,3,33.54168118049985,0
1272,Costa,lerouxfrancois@free.fr,United Kingdom,F,5,15.73371246101504,0
1273,Paul,maggietraore@yahoo.fr,France,M,3,21.178132546699647,0
1274,Torres,gilbertlaurent@wanadoo.fr,United Kingdom,M,5,24.905950984591538,0
1275,Lefebvre,alexandriarenard@yahoo.fr,United Kingdom,M,5,16.610902174515182,0
1276,De Oliveira,denise37@gmail.com,France,F,3,35.98567961427242,0
1277,Masson,philippeedith@yahoo.fr,France,F,3,28.070105525788,0
1278,Duval,mauriceedouard@voila.fr,Belgium,M,5,9.693127618518446,0
1279,Arnaud,celine98@laposte.net,France,Not Specified,3,56.718540024641214,0
1280,Ruiz,virginie99@orange.fr,United Kingdom,F,0,3.4399574490955187,0
1281,Lebrun,paulette27@free.fr,Belgium,F,1,28.296689229200965,0
1282,Boulanger,oliviermarchand@ifrance.com,United Kingdom,F,0,12.495683570254268,0
1283,Reynaud,llopez@free.fr,United Kingdom,F,2,13.572512756952205,0
1284,Raynaud,carreeugene@gmail.com,United Kingdom,Not Specified,0,23.03769610616388,0
1285,Gilbert,gerardmarcel@club-internet.fr,United Kingdom,Not Specified,2,2.288275476616223,0
1286,Garnier,alphonseverdier@tele2.fr,Belgium,F,3,122.50072371471195,0
1287,Hoareau,echartier@sfr.fr,United Kingdom,M,0,12.955765112960226,0
1288,Paris,delannoyadrienne@tiscali.fr,Belgium,F,4,26.210563420212,0
1289,Launay,laetitia00@yahoo.fr,France,F,0,11.451548363463267,0
1290,Allain,mbesnard@tele2.fr,France,F,1,9.724089120367331,0
1291,Gaudin,fleurypatrick@gmail.com,Belgium,F,5,48.119019056258,0
1292,Dumas,sophie84@gmail.com,Belgium,M,3,4.006249024480017,0
1293,Michaud,marine33@sfr.fr,France,F,2,22.21314667832577,0
1294,Gomes,ferrandmichele@yahoo.fr,France,F,3,39.411941328245355,0
1295,Girard,vasseursuzanne@live.com,United Kingdom,F,1,25.509784843444113,0
1296,Joseph,regnieranais@bouygtel.fr,United Kingdom,M,0,12.959394232539466,0
1297,Techer,suzannelemoine@tele2.fr,Belgium,Not Specified,0,19.97753397903287,0
1298,Sauvage,lvasseur@hotmail.fr,Belgium,M,0,43.72843467188605,0
1299,Pires,marinedenis@dbmail.com,United Kingdom,M,1,13.275197622322006,0
1300,Mary,davidfischer@bouygtel.fr,United Kingdom,Not Specified,3,24.013596693477623,0
1301,Delannoy,nbailly@laposte.net,Belgium,M,0,43.889765157384694,0
1302,Nicolas,lucielacroix@club-internet.fr,United Kingdom,F,2,21.752475639912998,0
1303,Fleury,gautiersylvie@laposte.net,France,F,2,2.826987875559867,0
1304,Devaux,tcharles@laposte.net,France,F,3,16.157675866696007,0
1305,Perez,thierryluc@wanadoo.fr,France,F,0,5.944459218825647,0
1306,Menard,gillessauvage@sfr.fr,Belgium,F,5,16.8049633042206,0
1307,Mahe,xhenry@noos.fr,United Kingdom,M,2,13.296895191592903,0
1308,Devaux,adrienlejeune@laposte.net,Belgium,F,0,10.026142105769754,0
1309,Allain,martheperrier@live.com,United Kingdom,F,0,26.953268085654283,0
1310,Fouquet,michellemartins@live.com,France,M,2,1.1476398949015547,0
1311,Jean,ddiaz@noos.fr,Belgium,M,1,66.30285550980798,0
1312,Texier,idupont@dbmail.com,France,M,0,31.152369936802952,0
1313,Renaud,zoe20@dbmail.com,Belgium,F,0,10.903016984761628,0
1314,Marin,pascalsimone@ifrance.com,France,M,0,23.970956702208294,0
1315,Le Gall,mauricechartier@voila.fr,United Kingdom,F,5,100.1862508845642,0
1316,Ollivier,rochermichele@sfr.fr,United Kingdom,F,2,6.738527235262994,0
1317,Cohen,jeanne44@voila.fr,United Kingdom,M,4,12.468245865557195,0
1318,Fischer,richard10@voila.fr,France,F,4,29.640280856311776,0
1319,Bigot,gerardemile@gmail.com,Belgium,M,0,7.39887748647977,0
1320,Boucher,nathalie11@hotmail.fr,Belgium,F,0,38.92420644827371,0
1321,Hubert,techerthomas@dbmail.com,United Kingdom,Not Specified,1,8.231444116361644,0
1322,Texier,ilaurent@tiscali.fr,France,F,0,4.761574122256598,0
1323,Petitjean,ncharpentier@voila.fr,France,M,2,17.85987762657439,0
1324,Dupuis,adele52@noos.fr,United Kingdom,F,0,17.936067200662908,0
1325,Aubert,zroux@voila.fr,France,F,0,4.081860909132951,0
1326,Royer,camilleribeiro@laposte.net,Belgium,F,4,5.912696212253673,0
1327,Godard,maceandree@bouygtel.fr,Belgium,F,2,12.367168678385752,0
1328,Hoarau,fournierjuliette@free.fr,France,F,1,15.194451081533416,0
1329,Bouvet,jvalentin@orange.fr,Belgium,M,0,31.594768659026204,0
1330,Raymond,theophile68@hotmail.fr,France,F,0,54.65806081332102,0
1331,Blanchet,rvasseur@bouygtel.fr,Belgium,M,0,37.79345624333358,0
1332,Fontaine,hortense49@bouygtel.fr,France,F,5,7.441809718701078,0
1333,Rey,xavier84@bouygtel.fr,France,M,4,34.25242153780038,0
1334,Hoareau,smarie@hotmail.fr,France,M,1,89.93625851525273,0
1335,Delattre,manonroger@sfr.fr,Belgium,F,5,5.414441811379822,0
1336,Paris,manon87@tele2.fr,Belgium,F,0,11.54243891159387,0
1337,Boutin,xlacroix@tele2.fr,France,F,0,47.22317961314114,0
1338,Le Goff,galletmartin@tiscali.fr,Belgium,F,0,19.664138833083836,0
1339,Ruiz,simonarthur@hotmail.fr,Belgium,M,4,2.453828417976955,0
1340,Potier,francoisebriand@dbmail.com,Belgium,F,0,29.26689323592522,0
1341,Gaudin,robinchristine@club-internet.fr,Belgium,M,0,12.8187028896558,0
1342,Fouquet,dbigot@club-internet.fr,France,F,0,43.55847676824481,0
1343,Allard,nlemaitre@tiscali.fr,United Kingdom,F,0,52.54494477267266,0
1344,Rodriguez,lucegirard@tele2.fr,France,F,0,289.2224610656145,0
1345,Duhamel,paulallain@orange.fr,United Kingdom,M,4,498.3141136644012,0
1346,Potier,jacquetfrederic@ifrance.com,France,F,0,17.648647129380283,0
1347,Marques,jbarre@ifrance.com,Belgium,M,0,22.042004667918757,0
1348,Pineau,arnaudebarbier@orange.fr,United Kingdom,F,3,32.52434067659841,0
1349,Morel,celina71@dbmail.com,United Kingdom,F,1,18.892670133282508,0
1350,Poirier,nathmunoz@club-internet.fr,Belgium,Not Specified,0,14.7414624665696,0
1351,Da Silva,edithklein@bouygtel.fr,United Kingdom,Not Specified,4,4.2264498889410635,0
1352,Gomez,albertgabriel@tiscali.fr,United Kingdom,F,1,14.947908682547004,0
1353,Letellier,jules48@yahoo.fr,France,F,0,22.442985235292543,0
1354,Bernard,matthieuetienne@free.fr,Belgium,F,0,154.36147684733572,0
1355,Guichard,nicolas43@wanadoo.fr,France,F,1,85.602131388359,0
1356,Thierry,parentalexandria@bouygtel.fr,United Kingdom,F,2,4.331247502372436,0
1357,Charpentier,froyer@gmail.com,United Kingdom,Not Specified,0,86.90599533667415,0
1358,Martin,michelvaillant@voila.fr,France,M,2,32.39714359230139,0
1359,Gimenez,jacquelineferrand@club-internet.fr,France,F,0,89.1255805889827,0
1360,Peltier,isaacmary@tiscali.fr,France,F,0,87.01145183284977,0
1361,Morel,tgodard@orange.fr,France,F,1,15.487799278457368,0
1362,Potier,georges33@laposte.net,France,F,5,32.6320202485416,0
1363,Meyer,diane74@tele2.fr,United Kingdom,F,3,28.57969282617889,0
1364,Collet,zacharieleclerc@laposte.net,United Kingdom,F,0,80.21627162435365,0
1365,Pinto,ggoncalves@orange.fr,United Kingdom,F,1,42.389338154155396,0
1366,Ledoux,rperrier@sfr.fr,France,M,0,73.21573999809056,1
1367,Lévêque,celina26@ifrance.com,Belgium,F,0,64.65587445292131,0
1368,Pons,npetitjean@gmail.com,United Kingdom,F,0,6.638644652993622,0
1369,Adam,descampschristine@gmail.com,France,F,2,43.508610524527796,0
1370,Pasquier,antoinegarcia@bouygtel.fr,Belgium,F,0,6.3438130831722015,0
1371,Schmitt,davidrichard@dbmail.com,United Kingdom,F,0,34.61736933142504,0
1372,Simon,camille61@ifrance.com,United Kingdom,M,1,51.01667250767774,0
1373,Cordier,odette33@free.fr,United Kingdom,F,3,4.231662652029027,0
1374,Marion,ujacob@tele2.fr,Belgium,F,3,13.056426496355984,0
1375,Joubert,sylviecolas@yahoo.fr,Belgium,F,0,10.811222414691331,0
1376,Guyon,catherine91@laposte.net,United Kingdom,M,0,4.3711557847982885,0
1377,Bailly,marcellecharrier@dbmail.com,Belgium,F,2,23.94388370190009,0
1378,Lecoq,vbaudry@hotmail.fr,Belgium,F,4,12.311208204933774,0
1379,Étienne,hgarcia@laposte.net,United Kingdom,F,4,15.487226160445202,0
1380,Dufour,robert23@free.fr,Belgium,F,0,25.13024623227934,0
1381,Lévêque,maggie83@orange.fr,United Kingdom,F,1,8.368991094584684,0
1382,Maury,buissonmargot@sfr.fr,United Kingdom,M,1,7.755129525383132,0
1383,Devaux,lguichard@ifrance.com,Belgium,F,2,22.054147783394388,0
1384,Lelièvre,cmartins@ifrance.com,Belgium,F,0,7.834896383229552,1
1385,Boutin,michel18@tele2.fr,United Kingdom,M,0,24.874591945994048,0
1386,Legros,thomas11@laposte.net,Belgium,Not Specified,0,15.27415674958157,0
1387,Weiss,clemencejoubert@free.fr,France,M,2,99.67579996793519,0
1388,Lopez,hlemoine@tiscali.fr,Belgium,Not Specified,0,36.60897343140686,0
1389,Dumont,gomezjulien@sfr.fr,United Kingdom,F,5,60.919801111833216,0
1390,Brunel,leblancadele@tiscali.fr,United Kingdom,M,4,40.86658241886353,0
1391,Ruiz,genevieve55@hotmail.fr,France,M,1,6.346303553904767,0
1392,Hernandez,slegrand@tiscali.fr,United Kingdom,Not Specified,0,66.16657241161111,0
1393,Maurice,jacqueline56@yahoo.fr,United Kingdom,M,1,87.49067545240696,0
1394,Letellier,torresalfred@laposte.net,United Kingdom,F,2,4.677944050208953,0
1395,Rossi,suzanne30@hotmail.fr,Belgium,F,2,170.51326885107395,0
1396,Vaillant,delmasthibault@noos.fr,Belgium,M,0,16.44681853052111,0
1397,Jacob,victoire57@gmail.com,Belgium,F,0,7.6224521012868856,0
1398,Salmon,richardbonnin@dbmail.com,United Kingdom,M,2,11.669232586518062,0
1399,Pasquier,bertrand11@gmail.com,France,M,2,53.32897927777127,0
1400,Bouvier,noemiroux@club-internet.fr,Belgium,M,0,8.656809867653015,0
1401,Maury,suzanne93@wanadoo.fr,Belgium,Not Specified,0,31.83672086000465,0
1402,Breton,valentineleclerc@laposte.net,United Kingdom,F,0,3.6163343759652697,0
1403,Chauvet,thoareau@laposte.net,United Kingdom,F,0,18.116884791853824,0
1404,Faure,noemi65@dbmail.com,France,M,0,2.3058481679491876,0
1405,Cousin,zremy@sfr.fr,United Kingdom,F,4,63.09119315167653,0
1406,Lombard,thierrysuzanne@noos.fr,Belgium,M,1,20.135193243006473,0
1407,Rodrigues,david23@wanadoo.fr,France,M,0,7.805673424493329,0
1408,Rodriguez,llanglois@gmail.com,United Kingdom,F,0,7.489522063308074,0
1409,Hebert,jgimenez@wanadoo.fr,United Kingdom,Not Specified,1,32.5404107783228,0
1410,Chevallier,raynaudclaude@orange.fr,Belgium,F,0,20.779877740620137,0
1411,Albert,ulevy@orange.fr,United Kingdom,F,3,15.833850817986228,0
1412,Bertrand,parisjuliette@ifrance.com,France,F,0,29.24571226825544,0
1413,Jacquot,matthieurolland@noos.fr,France,F,0,19.685400424501736,0
1414,Valentin,williammartineau@gmail.com,United Kingdom,F,0,35.13632186762252,0
1415,Traore,etiennecoste@voila.fr,Belgium,F,0,127.11691520500254,0
1416,Dupuis,andremanon@gmail.com,France,M,4,10.403769278777997,0
1417,Olivier,honorecarpentier@dbmail.com,United Kingdom,M,5,19.787035044864506,0
1418,Cordier,xfaure@hotmail.fr,Belgium,M,0,5.35577150129991,0
1419,Gomes,griviere@dbmail.com,France,F,0,23.649851108323475,0
1420,Roux,rousseautheodore@club-internet.fr,France,F,0,24.14478685694098,0
1421,Lacombe,royfranck@live.com,Belgium,F,0,9.54865100360374,0
1422,Benard,jean76@sfr.fr,France,F,4,10.249726925074567,0
1423,Delahaye,ericriviere@noos.fr,United Kingdom,F,0,90.89829068682727,0
1424,Leroux,hmaury@tele2.fr,France,F,0,42.78943115360884,0
1425,Gimenez,paulettemartin@yahoo.fr,Belgium,M,0,11.705541486008151,0
1426,Durand,nbrunet@dbmail.com,Belgium,F,1,9.392532478234681,0
1427,Masse,clementcorinne@wanadoo.fr,Belgium,F,3,37.397677785770064,0
1428,Adam,raymondremy@noos.fr,France,Not Specified,0,11.322994530622339,0
1429,Lemaire,alemonnier@club-internet.fr,Belgium,M,2,7.504883436910124,0
1430,Courtois,arnaude95@tiscali.fr,United Kingdom,M,3,26.63596930059533,0
1431,Fischer,bernard07@laposte.net,France,F,0,13.070423416174398,0
1432,Rivière,lacroixphilippe@orange.fr,Belgium,F,3,4.227728931730121,1
1433,Mathieu,micheleaubert@wanadoo.fr,France,F,0,31.296849050132693,0
1434,Collet,zcousin@tele2.fr,France,F,0,3.053701312284284,0
1435,Mace,vlegendre@noos.fr,United Kingdom,Not Specified,4,20.885820989506502,0
1436,Benoit,margaretthomas@sfr.fr,Belgium,M,0,3.3588043569694865,0
1437,Poulain,thibaultcarpentier@gmail.com,Belgium,F,0,6.7998373353654085,0
1438,Pascal,ilejeune@dbmail.com,France,F,0,36.42062675504153,0
1439,Benoit,theodorefernandez@laposte.net,United Kingdom,F,2,25.37861694360947,0
1440,Lopez,benoit21@wanadoo.fr,France,F,1,127.45490697852,0
1441,Masson,ramosbenoit@yahoo.fr,Belgium,F,0,8.458303967237775,0
1442,Caron,tbonneau@voila.fr,United Kingdom,F,0,11.36699898391952,0
1443,Besnard,aubertjulie@wanadoo.fr,Belgium,F,0,36.1973670671988,0
1444,Guilbert,reyjacques@voila.fr,United Kingdom,F,0,27.355542428991054,0
1445,Baudry,saubry@free.fr,United Kingdom,F,0,103.74229468013263,0
1446,Gros,ggomes@free.fr,Belgium,M,4,91.23511629640764,0
1447,Mathieu,christellemeyer@voila.fr,France,F,5,73.11774498528784,0
1448,Marion,legermartin@yahoo.fr,United Kingdom,M,2,5.517268303896956,0
1449,Bertin,catherine73@bouygtel.fr,Belgium,Not Specified,4,4.926341134374052,0
1450,Potier,tpineau@tele2.fr,France,F,0,30.69446483138618,0
1451,Vasseur,agautier@ifrance.com,Belgium,F,5,22.965557642774566,1
1452,Bourgeois,traoreaimee@orange.fr,Belgium,F,1,7.413325287709345,0
1453,Delmas,charriermargaret@hotmail.fr,Belgium,Not Specified,0,11.387633450708792,0
1454,Lefebvre,mhamon@sfr.fr,United Kingdom,F,2,25.310446596997608,0
1455,Boulanger,cnicolas@tiscali.fr,France,F,2,74.80029565944312,0
1456,Lesage,richard69@bouygtel.fr,United Kingdom,M,1,77.54916134722873,0
1457,Jacob,lorrainemarchand@voila.fr,United Kingdom,F,1,19.28181213913251,0
1458,Muller,augustinprevost@live.com,Belgium,M,0,2.5856479171613675,0
1459,Laporte,znguyen@sfr.fr,France,Not Specified,4,15.101030185744573,1
1460,Maréchal,hamonpauline@wanadoo.fr,France,F,1,8.36005534864636,0
1461,Jacob,mduhamel@ifrance.com,United Kingdom,F,5,20.8036552000265,0
1462,Colas,veronique99@yahoo.fr,France,F,4,9.438125197215475,0
1463,Bousquet,sebastienpicard@ifrance.com,France,F,0,23.08451330307555,0
1464,Boucher,marcellebruneau@hotmail.fr,United Kingdom,F,3,31.40763756016273,0
1465,Langlois,wbailly@noos.fr,Belgium,Not Specified,0,9.006273090681761,0
